Date,Ambulance Trust,Hospital Name,Count of Handovers at Hospital,Handover Compliance,Coun to fHandovers Over 15 Minutes,% of Handovers Over 15 Minutes,Count of Handovers Over 30 Minutes,% of Handovers Over 30 Minutes,Count of Handovers Over 60 Minutes,% of Handovers Over 60 Minutes,Count of Handovers Over 90 Minutes,% of Handovers Over 90 Minutes,Hours lost for Handovers over 15 minutes,Hours lost for Handovers over 30 minutes,Hours lost for Handovers over 60 minutes,Longest Handover (mm.m),Mean Handover Time (mm.m),90th Centile Handover Time (mm.m),Total Handover Time (hh.h),Average Time Lost for Handovers over 15 minutes per Handover (hh.h)
03-Feb-21,SWAS,Treliske Hospital,116,100.00%,84,72.41%,68,58.62%,51,43.97%,40,34.48%,114.35,95.84,66.49,282.9,72.47,181.47,140.11,0.99
04-Feb-21,SWAS,Treliske Hospital,124,100.00%,90,72.58%,65,52.42%,48,38.71%,40,32.26%,149.8,131.01,102.8,398.03,85.89,240.63,177.5,1.21
05-Feb-21,SWAS,Treliske Hospital,97,100.00%,55,56.70%,25,25.77%,6,6.19%,1,1.03%,19.13,9.28,2.03,130.97,23.46,56,37.93,0.2
06-Feb-21,SWAS,Treliske Hospital,116,100.00%,63,54.31%,17,14.66%,0,0.00%,0,0.00%,11.48,2.57,0,52.65,18.3,32.93,35.37,0.1
07-Feb-21,SWAS,Treliske Hospital,90,100.00%,18,20.00%,3,3.33%,0,0.00%,0,0.00%,3.17,0.55,0,42.88,12.1,23.7,18.16,0.04
08-Feb-21,SWAS,Treliske Hospital,107,100.00%,50,46.73%,8,7.48%,0,0.00%,0,0.00%,7.43,1.13,0,53.4,15.95,28.63,28.45,0.07
09-Feb-21,SWAS,Treliske Hospital,99,100.00%,30,30.30%,3,3.03%,0,0.00%,0,0.00%,3.77,0.56,0,51.37,12.74,22.85,21.03,0.04
10-Feb-21,SWAS,Treliske Hospital,102,100.00%,46,45.10%,21,20.59%,8,7.84%,2,1.96%,18.18,9.62,3.32,114.18,21.87,48.02,37.17,0.18
11-Feb-21,SWAS,Treliske Hospital,107,100.00%,65,60.75%,43,40.19%,23,21.50%,13,12.15%,43.47,30.12,14.8,159.67,36.88,94.4,65.76,0.41
12-Feb-21,SWAS,Treliske Hospital,110,100.00%,44,40.00%,14,12.73%,1,0.91%,0,0.00%,9.59,2.47,0.04,62.25,16.71,34.05,30.64,0.09
13-Feb-21,SWAS,Treliske Hospital,103,100.00%,53,51.46%,22,21.36%,11,10.68%,2,1.94%,18.23,10.27,3.08,97.33,22.26,63.75,38.21,0.18
14-Feb-21,SWAS,Treliske Hospital,104,100.00%,51,49.04%,29,27.88%,17,16.35%,16,15.38%,52.74,43.01,32.8,291.2,41.68,137.35,72.24,0.51
15-Feb-21,SWAS,Treliske Hospital,115,100.00%,70,60.87%,49,42.61%,36,31.30%,27,23.48%,85.2,70.39,49.85,287.33,56.77,162.18,108.81,0.74
16-Feb-21,SWAS,Treliske Hospital,105,100.00%,64,60.95%,24,22.86%,8,7.62%,6,5.71%,22.13,11.89,5.52,137.88,25.38,44.78,44.42,0.21
17-Feb-21,SWAS,Treliske Hospital,108,100.00%,28,25.93%,10,9.26%,0,0.00%,0,0.00%,6.28,2.12,0,59,13.65,29.07,24.57,0.06
18-Feb-21,SWAS,Treliske Hospital,106,100.00%,44,41.51%,11,10.38%,1,0.94%,0,0.00%,7.64,1.48,0.1,65.93,15.76,30.25,27.85,0.07
19-Feb-21,SWAS,Treliske Hospital,99,100.00%,40,40.40%,13,13.13%,3,3.03%,0,0.00%,8.82,3.12,0.17,64.5,17.14,33.82,28.29,0.09
20-Feb-21,SWAS,Treliske Hospital,124,100.00%,60,48.39%,32,25.81%,17,13.71%,12,9.68%,34.63,23.84,12.86,143.37,28.21,85.92,58.31,0.28
21-Feb-21,SWAS,Treliske Hospital,109,100.00%,67,61.47%,49,44.95%,30,27.52%,16,14.68%,49.77,35.8,16,132.22,39.92,102.2,72.52,0.46
22-Feb-21,SWAS,Treliske Hospital,107,100.00%,59,55.14%,30,28.04%,14,13.08%,10,9.35%,28.98,19,8.9,135.28,28.39,85.02,50.64,0.27
23-Feb-21,SWAS,Treliske Hospital,106,100.00%,43,40.57%,23,21.70%,19,17.92%,15,14.15%,34.12,26.11,15.93,144.55,30.2,116.53,53.35,0.32
24-Feb-21,SWAS,Treliske Hospital,100,100.00%,35,35.00%,9,9.00%,3,3.00%,0,0.00%,7.88,2.89,0.52,79.55,15.25,28.22,25.41,0.08
25-Feb-21,SWAS,Treliske Hospital,96,100.00%,35,36.46%,7,7.29%,0,0.00%,0,0.00%,4.44,0.89,0,54.98,14.04,24.65,22.46,0.05
26-Feb-21,SWAS,Treliske Hospital,107,100.00%,55,51.40%,15,14.02%,3,2.80%,0,0.00%,11.18,3.33,0.24,67.53,18.29,35,32.61,0.1
27-Feb-21,SWAS,Treliske Hospital,104,100.00%,43,41.35%,10,9.62%,0,0.00%,0,0.00%,5.48,0.66,0,42.27,14.22,28.63,24.66,0.05
28-Feb-21,SWAS,Treliske Hospital,113,100.00%,26,23.01%,6,5.31%,0,0.00%,0,0.00%,3.8,0.48,0,39.92,11.96,23,22.53,0.03
01-Mar-21,SWAS,Treliske Hospital,111,100.00%,35,31.53%,5,4.50%,0,0.00%,0,0.00%,4.87,0.67,0,51.6,13.81,24.82,25.55,0.04
02-Mar-21,SWAS,Treliske Hospital,112,100.00%,40,35.71%,8,7.14%,1,0.89%,0,0.00%,6.54,1.55,0.03,61.75,13.88,26.9,25.92,0.06
03-Mar-21,SWAS,Treliske Hospital,115,100.00%,40,34.78%,6,5.22%,0,0.00%,0,0.00%,6.69,0.92,0,56.68,13.73,27.32,26.33,0.06
04-Mar-21,SWAS,Treliske Hospital,116,100.00%,27,23.28%,5,4.31%,1,0.86%,0,0.00%,4.12,1.41,0.15,68.92,12.22,19.95,23.62,0.04
05-Mar-21,SWAS,Treliske Hospital,103,100.00%,40,38.83%,8,7.77%,0,0.00%,0,0.00%,7,1.61,0,57.6,15.56,26.3,26.71,0.07
06-Mar-21,SWAS,Treliske Hospital,110,100.00%,27,24.55%,2,1.82%,1,0.91%,0,0.00%,3.94,1.05,0.14,68.2,11.83,21.77,21.69,0.04
07-Mar-21,SWAS,Treliske Hospital,96,100.00%,32,33.33%,3,3.13%,0,0.00%,0,0.00%,3.77,0.44,0,41.35,13.29,22.23,21.26,0.04
08-Mar-21,SWAS,Treliske Hospital,113,100.00%,47,41.59%,18,15.93%,9,7.96%,5,4.42%,19.16,11.82,5.62,145.82,20.83,50.5,39.23,0.17
09-Mar-21,SWAS,Treliske Hospital,102,100.00%,55,53.92%,22,21.57%,5,4.90%,1,0.98%,16.13,7.41,1.18,103.18,21.2,46.62,36.04,0.16
10-Mar-21,SWAS,Treliske Hospital,106,100.00%,68,64.15%,44,41.51%,22,20.75%,9,8.49%,43.59,29.66,13.55,162.17,37.7,84.68,66.6,0.41
11-Mar-21,SWAS,Treliske Hospital,115,100.00%,47,40.87%,16,13.91%,0,0.00%,0,0.00%,9.49,2.12,0,52.53,16,35.15,30.66,0.08
12-Mar-21,SWAS,Treliske Hospital,102,100.00%,28,27.45%,7,6.86%,0,0.00%,0,0.00%,4.71,0.95,0,44.58,13.37,26.3,22.73,0.05
13-Mar-21,SWAS,Treliske Hospital,99,100.00%,33,33.33%,5,5.05%,0,0.00%,0,0.00%,4.32,0.55,0,43.03,13.57,24.72,22.39,0.04
14-Mar-21,SWAS,Treliske Hospital,116,100.00%,50,43.10%,7,6.03%,0,0.00%,0,0.00%,7.21,0.98,0,47.03,14.95,27.9,28.89,0.06
15-Mar-21,SWAS,Treliske Hospital,121,100.00%,36,29.75%,7,5.79%,1,0.83%,0,0.00%,5.92,1.53,0.19,71.65,12.79,23.73,25.8,0.05
16-Mar-21,SWAS,Treliske Hospital,116,100.00%,57,49.14%,28,24.14%,11,9.48%,3,2.59%,23.14,12.96,3.67,123.93,23.4,60,45.25,0.2
17-Mar-21,SWAS,Treliske Hospital,136,100.00%,45,33.09%,14,10.29%,6,4.41%,2,1.47%,14.03,7.17,2.75,120.45,16.94,32,38.4,0.1
18-Mar-21,SWAS,Treliske Hospital,124,100.00%,79,63.71%,41,33.06%,16,12.90%,5,4.03%,32.99,19.19,6.22,130.1,28.62,65.05,59.15,0.27
19-Mar-21,SWAS,Treliske Hospital,115,100.00%,40,34.78%,5,4.35%,0,0.00%,0,0.00%,5.18,0.66,0,50.73,13.3,25.08,25.5,0.05
20-Mar-21,SWAS,Treliske Hospital,133,100.00%,63,47.37%,13,9.77%,1,0.75%,0,0.00%,9.95,1.93,0.06,63.73,16.14,29.88,35.77,0.07
21-Mar-21,SWAS,Treliske Hospital,125,100.00%,55,44.00%,7,5.60%,0,0.00%,0,0.00%,6.57,0.78,0,54.1,14.71,26.4,30.64,0.05
22-Mar-21,SWAS,Treliske Hospital,130,100.00%,98,75.38%,69,53.08%,37,28.46%,15,11.54%,64.91,44.6,17.3,186.25,43.25,92.07,93.71,0.5
23-Mar-21,SWAS,Treliske Hospital,125,100.00%,93,74.40%,65,52.00%,36,28.80%,26,20.80%,97.69,77.92,52.72,271.32,60.28,164.87,125.58,0.78
24-Mar-21,SWAS,Treliske Hospital,119,100.00%,38,31.93%,9,7.56%,0,0.00%,0,0.00%,5.96,1.16,0,59.55,13.4,28.45,26.58,0.05
25-Mar-21,SWAS,Treliske Hospital,119,100.00%,39,32.77%,4,3.36%,0,0.00%,0,0.00%,4.73,0.79,0,51.5,12.56,24,24.91,0.04
26-Mar-21,SWAS,Treliske Hospital,120,100.00%,77,64.17%,38,31.67%,12,10.00%,1,0.83%,28.84,14.94,2.67,94.52,27.2,58.98,54.4,0.24
27-Mar-21,SWAS,Treliske Hospital,111,100.00%,58,52.25%,22,19.82%,0,0.00%,0,0.00%,12.84,4.36,0,55.13,19.11,40.02,35.35,0.12
28-Mar-21,SWAS,Treliske Hospital,123,100.00%,60,48.78%,17,13.82%,0,0.00%,0,0.00%,10.75,1.76,0,52.7,16.89,31.58,34.62,0.09
29-Mar-21,SWAS,Treliske Hospital,136,100.00%,68,50.00%,21,15.44%,11,8.09%,5,3.68%,23.5,13.41,5.95,133.52,22.08,51.32,50.04,0.17
30-Mar-21,SWAS,Treliske Hospital,122,100.00%,65,53.28%,24,19.67%,11,9.02%,1,0.82%,22.07,11.86,3.42,94.93,22.84,58.22,46.44,0.18
31-Mar-21,SWAS,Treliske Hospital,124,100.00%,62,50.00%,20,16.13%,1,0.81%,0,0.00%,14.04,4.52,0.14,68.5,18.89,39.18,39.03,0.11
01-Apr-21,SWAS,Treliske Hospital,126,100.00%,57,45.24%,20,15.87%,1,0.79%,0,0.00%,10.95,2.74,0.04,62.58,16.68,33.32,35.02,0.09
02-Apr-21,SWAS,Treliske Hospital,120,100.00%,38,31.67%,6,5.00%,0,0.00%,0,0.00%,3.99,0.36,0,36.22,12.83,21.93,25.67,0.03
03-Apr-21,SWAS,Treliske Hospital,112,100.00%,37,33.04%,8,7.14%,0,0.00%,0,0.00%,5.76,1.1,0,52.03,13.91,26.93,25.97,0.05
04-Apr-21,SWAS,Treliske Hospital,129,100.00%,49,37.98%,10,7.75%,0,0.00%,0,0.00%,7.16,1.45,0,60,14.29,27.38,30.72,0.06
05-Apr-21,SWAS,Treliske Hospital,122,100.00%,44,36.07%,4,3.28%,0,0.00%,0,0.00%,5.22,0.77,0,53.27,13.65,24.02,27.76,0.04
06-Apr-21,SWAS,Treliske Hospital,133,100.00%,56,42.11%,6,4.51%,0,0.00%,0,0.00%,6.75,0.59,0,43.2,14.57,24.67,32.29,0.05
07-Apr-21,SWAS,Treliske Hospital,118,100.00%,70,59.32%,36,30.51%,18,15.25%,13,11.02%,40.45,28.14,15.37,162.72,33.05,101.33,65,0.34
08-Apr-21,SWAS,Treliske Hospital,123,100.00%,104,84.55%,86,69.92%,62,50.41%,41,33.33%,119.6,96.38,60.35,192.92,72.32,156.1,148.26,0.97
09-Apr-21,SWAS,Treliske Hospital,108,100.00%,73,67.59%,45,41.67%,31,28.70%,23,21.30%,70.02,55.21,37.06,265.7,51.45,140.28,92.6,0.65
10-Apr-21,SWAS,Treliske Hospital,133,100.00%,93,69.92%,66,49.62%,43,32.33%,28,21.05%,96.65,76.97,50.67,272.13,56.63,156.47,125.53,0.73
11-Apr-21,SWAS,Treliske Hospital,118,100.00%,55,46.61%,22,18.64%,13,11.02%,6,5.08%,23.1,13.63,6.34,112.25,23.73,66.48,46.67,0.2
12-Apr-21,SWAS,Treliske Hospital,126,100.00%,80,63.49%,60,47.62%,37,29.37%,23,18.25%,80.04,62.09,37.48,234.52,50.66,131.87,106.38,0.64
13-Apr-21,SWAS,Treliske Hospital,135,100.00%,116,85.93%,88,65.19%,56,41.48%,31,22.96%,105.87,80.85,44.3,216.87,61.09,137.42,137.46,0.78
14-Apr-21,SWAS,Treliske Hospital,117,100.00%,59,50.43%,32,27.35%,14,11.97%,5,4.27%,25.54,14.51,4.63,113.32,24.93,61.85,48.62,0.22
15-Apr-21,SWAS,Treliske Hospital,119,100.00%,41,34.45%,9,7.56%,1,0.84%,0,0.00%,7.52,2.49,0.04,62.3,14.89,25.93,29.54,0.06
16-Apr-21,SWAS,Treliske Hospital,115,100.00%,35,30.43%,4,3.48%,0,0.00%,0,0.00%,4.6,0.57,0,45.07,13.1,25,25.11,0.04
17-Apr-21,SWAS,Treliske Hospital,123,100.00%,57,46.34%,23,18.70%,6,4.88%,1,0.81%,16.77,7.72,2.38,144.52,20.14,41.23,41.29,0.14
18-Apr-21,SWAS,Treliske Hospital,101,100.00%,32,31.68%,12,11.88%,7,6.93%,4,3.96%,13.17,8.66,3.82,107.75,18.4,44.38,30.98,0.13
19-Apr-21,SWAS,Treliske Hospital,112,100.00%,66,58.93%,48,42.86%,35,31.25%,25,22.32%,71.16,56.96,36.74,212.08,50.25,137.32,93.8,0.64
20-Apr-21,SWAS,Treliske Hospital,109,100.00%,88,80.73%,75,68.81%,56,51.38%,38,34.86%,107.29,87.17,55.31,223.63,72.61,162.35,131.9,0.98
21-Apr-21,SWAS,Treliske Hospital,126,100.00%,69,54.76%,21,16.67%,6,4.76%,1,0.79%,17.45,6.94,1,96.08,20.63,44.17,43.33,0.14
22-Apr-21,SWAS,Treliske Hospital,111,100.00%,35,31.53%,14,12.61%,2,1.80%,0,0.00%,9.83,4.04,0.85,89.45,16.14,32.75,29.85,0.09
23-Apr-21,SWAS,Treliske Hospital,140,100.00%,69,49.29%,33,23.57%,3,2.14%,1,0.71%,21.16,9.08,2.46,186.48,20.94,40.32,48.85,0.15
24-Apr-21,SWAS,Treliske Hospital,131,100.00%,96,73.28%,42,32.06%,9,6.87%,1,0.76%,28.08,11.35,1.88,90.18,26.29,49.33,57.4,0.21
25-Apr-21,SWAS,Treliske Hospital,126,100.00%,63,50.00%,7,5.56%,0,0.00%,0,0.00%,8.21,1.07,0,48.73,15.88,26.85,33.34,0.07
26-Apr-21,SWAS,Treliske Hospital,162,100.00%,100,61.73%,48,29.63%,22,13.58%,13,8.02%,48.23,30.23,14.51,146.6,30.32,74.27,81.87,0.3
27-Apr-21,SWAS,Treliske Hospital,119,100.00%,81,68.07%,63,52.94%,54,45.38%,47,39.50%,115.03,96.98,68.52,236.23,70.98,173.5,140.77,0.97
28-Apr-21,SWAS,Treliske Hospital,126,100.00%,103,81.75%,79,62.70%,56,44.44%,38,30.16%,106.5,84.39,51.75,220.07,64.35,153.43,135.14,0.85
29-Apr-21,SWAS,Treliske Hospital,117,100.00%,44,37.61%,11,9.40%,4,3.42%,2,1.71%,9.61,4.31,1.49,90.23,16.07,29.98,31.33,0.08
30-Apr-21,SWAS,Treliske Hospital,130,100.00%,68,52.31%,26,20.00%,13,10.00%,8,6.15%,26.86,16.03,6.86,123.55,24.4,57.17,52.86,0.21
01-May-21,SWAS,Treliske Hospital,125,100.00%,92,73.60%,60,48.00%,31,24.80%,23,18.40%,67.28,49.03,27.67,204.98,45.68,119.83,95.17,0.54
02-May-21,SWAS,Treliske Hospital,132,100.00%,79,59.85%,22,16.67%,1,0.76%,0,0.00%,15.64,4.34,0.04,62.37,19.68,35,43.31,0.12
03-May-21,SWAS,Treliske Hospital,133,100.00%,66,49.62%,29,21.80%,13,9.77%,4,3.01%,26.2,15.14,4.94,121.68,23.49,58.77,52.08,0.2
04-May-21,SWAS,Treliske Hospital,123,100.00%,74,60.16%,44,35.77%,29,23.58%,16,13.01%,49.83,36.5,18.4,156.77,36.58,92.25,74.98,0.41
05-May-21,SWAS,Treliske Hospital,117,100.00%,95,81.20%,80,68.38%,61,52.14%,50,42.74%,147.26,125.47,90.88,303.22,88.95,189.93,173.46,1.26
06-May-21,SWAS,Treliske Hospital,115,100.00%,91,79.13%,73,63.48%,52,45.22%,40,34.78%,118.49,98.79,67,253.07,75.49,176.78,144.69,1.03
07-May-21,SWAS,Treliske Hospital,129,100.00%,97,75.19%,71,55.04%,49,37.98%,32,24.81%,91.66,71.03,42.4,215.77,55.72,131.78,119.8,0.71
08-May-21,SWAS,Treliske Hospital,121,100.00%,93,76.86%,67,55.37%,35,28.93%,13,10.74%,63.22,43.77,17.67,168.68,44.92,98.3,90.59,0.52
09-May-21,SWAS,Treliske Hospital,128,100.00%,84,65.63%,62,48.44%,44,34.38%,31,24.22%,96.63,78.51,52.18,224.07,57.8,157.12,123.31,0.75
10-May-21,SWAS,Treliske Hospital,132,100.00%,118,89.39%,103,78.03%,79,59.85%,70,53.03%,212.13,184.89,139.87,394.13,110.78,251.57,243.72,1.61
11-May-21,SWAS,Treliske Hospital,125,100.00%,108,86.40%,99,79.20%,79,63.20%,68,54.40%,201.76,176.07,132.06,341.53,110.75,226.3,230.72,1.61
12-May-21,SWAS,Treliske Hospital,133,100.00%,72,54.14%,37,27.82%,19,14.29%,9,6.77%,35.68,22.44,10.13,156.97,27.86,77.25,61.75,0.27
13-May-21,SWAS,Treliske Hospital,118,100.00%,52,44.07%,11,9.32%,1,0.85%,0,0.00%,9.06,2.41,0.44,86.23,16.22,29.78,31.91,0.08
14-May-21,SWAS,Treliske Hospital,129,100.00%,41,31.78%,9,6.98%,2,1.55%,0,0.00%,7.62,2.47,0.53,78.73,14.94,25.65,32.11,0.06
15-May-21,SWAS,Treliske Hospital,119,100.00%,37,31.09%,10,8.40%,0,0.00%,0,0.00%,5.68,1,0,40,13.28,27.55,26.33,0.05
16-May-21,SWAS,Treliske Hospital,121,100.00%,26,21.49%,5,4.13%,1,0.83%,0,0.00%,4.6,1.45,0.29,77.5,11.05,20.68,22.29,0.04
17-May-21,SWAS,Treliske Hospital,144,100.00%,64,44.44%,16,11.11%,1,0.69%,0,0.00%,12.11,3.01,0.01,60.68,16.64,32.12,39.93,0.08
18-May-21,SWAS,Treliske Hospital,127,100.00%,47,37.01%,20,15.75%,2,1.57%,0,0.00%,11.23,3.24,0.35,75.02,16.13,32.97,34.14,0.09
19-May-21,SWAS,Treliske Hospital,133,100.00%,68,51.13%,22,16.54%,0,0.00%,0,0.00%,13.98,3.87,0,54.93,18.04,38.63,39.98,0.11
20-May-21,SWAS,Treliske Hospital,126,100.00%,54,42.86%,15,11.90%,2,1.59%,0,0.00%,11.8,3.63,0.24,67.13,16.64,32.38,34.95,0.09
21-May-21,SWAS,Treliske Hospital,139,100.00%,79,56.83%,36,25.90%,9,6.47%,3,2.16%,27.41,13.1,4.73,143.55,24,45.07,55.6,0.2
22-May-21,SWAS,Treliske Hospital,123,100.00%,50,40.65%,16,13.01%,0,0.00%,0,0.00%,9.64,2.08,0,55.28,16.07,32.12,32.94,0.08
23-May-21,SWAS,Treliske Hospital,129,100.00%,50,38.76%,17,13.18%,5,3.88%,1,0.78%,12.69,5.84,1.46,103.1,17.11,34.7,36.78,0.1
24-May-21,SWAS,Treliske Hospital,128,100.00%,51,39.84%,14,10.94%,4,3.13%,1,0.78%,11.38,4.64,1.23,92.03,15.67,30.65,33.44,0.09
25-May-21,SWAS,Treliske Hospital,113,100.00%,73,64.60%,53,46.90%,32,28.32%,12,10.62%,50.76,35.63,15.03,138.12,39.71,91.1,74.78,0.45
26-May-21,SWAS,Treliske Hospital,129,100.00%,73,56.59%,37,28.68%,28,21.71%,13,10.08%,45.08,32.58,16.95,170.13,32.94,91.42,70.83,0.35
27-May-21,SWAS,Treliske Hospital,142,100.00%,82,57.75%,19,13.38%,0,0.00%,0,0.00%,13.52,2.78,0,56.3,18.06,32.1,42.74,0.1
28-May-21,SWAS,Treliske Hospital,126,100.00%,40,31.75%,17,13.49%,2,1.59%,0,0.00%,10.16,3.63,0.55,77.17,15.32,32.2,32.18,0.08
29-May-21,SWAS,Treliske Hospital,132,100.00%,80,60.61%,47,35.61%,28,21.21%,13,9.85%,47.25,31.85,14.14,166.7,33.64,89.88,74.02,0.36
30-May-21,SWAS,Treliske Hospital,122,100.00%,36,29.51%,8,6.56%,1,0.82%,0,0.00%,6.96,2.07,0.08,64.55,13.76,27.27,27.98,0.06
31-May-21,SWAS,Treliske Hospital,148,100.00%,75,50.68%,37,25.00%,11,7.43%,6,4.05%,29.38,15.68,5.28,109.78,23.14,56.5,57.07,0.2
01-Jun-21,SWAS,Treliske Hospital,123,100.00%,75,60.98%,48,39.02%,17,13.82%,5,4.07%,36.52,21.61,6.87,144.08,31.13,64.75,63.82,0.3
02-Jun-21,SWAS,Treliske Hospital,120,100.00%,36,30.00%,12,10.00%,2,1.67%,0,0.00%,7.43,2.6,0.37,82.17,13.77,29.88,27.54,0.06
03-Jun-21,SWAS,Treliske Hospital,115,100.00%,36,31.30%,7,6.09%,1,0.87%,1,0.87%,6.39,2.68,1.01,120.4,13.33,24.08,25.54,0.06
04-Jun-21,SWAS,Treliske Hospital,124,100.00%,49,39.52%,16,12.90%,0,0.00%,0,0.00%,9.73,2.38,0,51.62,15.23,31.98,31.48,0.08
05-Jun-21,SWAS,Treliske Hospital,124,100.00%,44,35.48%,4,3.23%,2,1.61%,0,0.00%,6.08,1.42,0.19,66.92,13.34,24.48,27.56,0.05
06-Jun-21,SWAS,Treliske Hospital,129,100.00%,44,34.11%,9,6.98%,0,0.00%,0,0.00%,6.72,1.6,0,56.78,14.4,26.38,30.95,0.05
07-Jun-21,SWAS,Treliske Hospital,143,100.00%,94,65.73%,68,47.55%,39,27.27%,29,20.28%,106.62,86.8,60.91,309.05,57.14,174.92,136.17,0.75
08-Jun-21,SWAS,Treliske Hospital,113,100.00%,80,70.80%,65,57.52%,45,39.82%,37,32.74%,114.38,96.5,70.83,250.13,73.72,190.73,138.84,1.01
09-Jun-21,SWAS,Treliske Hospital,127,100.00%,62,48.82%,28,22.05%,3,2.36%,0,0.00%,16.81,6.48,0.67,84.32,19.66,42.55,41.61,0.13
10-Jun-21,SWAS,Treliske Hospital,120,100.00%,33,27.50%,7,5.83%,0,0.00%,0,0.00%,5.14,0.98,0,46.72,11.9,25.6,23.81,0.04
11-Jun-21,SWAS,Treliske Hospital,142,100.00%,55,38.73%,23,16.20%,1,0.70%,0,0.00%,12.05,3.3,0.02,60.9,16.37,33.8,38.75,0.08
12-Jun-21,SWAS,Treliske Hospital,116,100.00%,38,32.76%,3,2.59%,1,0.86%,0,0.00%,4.95,0.86,0.23,73.85,12.91,24.8,24.96,0.04
13-Jun-21,SWAS,Treliske Hospital,136,100.00%,40,29.41%,5,3.68%,2,1.47%,0,0.00%,5.83,1.62,0.14,64.53,12.58,22.65,28.53,0.04
14-Jun-21,SWAS,Treliske Hospital,129,100.00%,44,34.11%,9,6.98%,0,0.00%,0,0.00%,7.27,1.2,0,46.7,13.1,27.17,28.17,0.06
15-Jun-21,SWAS,Treliske Hospital,126,100.00%,51,40.48%,10,7.94%,1,0.79%,0,0.00%,7.86,2,0.41,84.78,15.02,28.07,31.55,0.06
16-Jun-21,SWAS,Treliske Hospital,123,100.00%,36,29.27%,8,6.50%,0,0.00%,0,0.00%,5.13,1.02,0,48.92,11.51,24.82,23.59,0.04
17-Jun-21,SWAS,Treliske Hospital,124,100.00%,42,33.87%,6,4.84%,0,0.00%,0,0.00%,5.95,0.42,0,39.32,13.41,27.48,27.72,0.05
18-Jun-21,SWAS,Treliske Hospital,117,100.00%,30,25.64%,8,6.84%,1,0.85%,0,0.00%,5.42,2.02,0.47,88.08,11.66,23.2,22.75,0.05
19-Jun-21,SWAS,Treliske Hospital,126,100.00%,71,56.35%,30,23.81%,15,11.90%,8,6.35%,31.14,19.08,8.06,130.07,26.87,66.32,56.44,0.25
20-Jun-21,SWAS,Treliske Hospital,121,100.00%,88,72.73%,59,48.76%,39,32.23%,24,19.83%,77.03,58.9,34.64,207.98,51.46,138.72,103.78,0.64
21-Jun-21,SWAS,Treliske Hospital,131,100.00%,70,53.44%,41,31.30%,19,14.50%,11,8.40%,39.35,26.17,12.58,146.92,29.24,88.18,63.85,0.3
22-Jun-21,SWAS,Treliske Hospital,118,100.00%,65,55.08%,47,39.83%,26,22.03%,19,16.10%,49.2,35.74,17.37,147.58,36.71,100.62,72.19,0.42
23-Jun-21,SWAS,Treliske Hospital,124,100.00%,75,60.48%,59,47.58%,46,37.10%,32,25.81%,99.55,83.61,57.34,259.82,60.19,160.02,124.39,0.8
24-Jun-21,SWAS,Treliske Hospital,121,100.00%,89,73.55%,57,47.11%,25,20.66%,15,12.40%,56.22,37.92,19.2,210.7,40.65,96.53,81.97,0.46
25-Jun-21,SWAS,Treliske Hospital,124,100.00%,72,58.06%,58,46.77%,34,27.42%,23,18.55%,72.67,56.94,32.94,239.87,47.58,119.75,98.32,0.59
26-Jun-21,SWAS,Treliske Hospital,109,100.00%,88,80.73%,80,73.39%,57,52.29%,51,46.79%,164.64,143.83,111.3,341.07,103.99,235.42,188.91,1.51
27-Jun-21,SWAS,Treliske Hospital,125,100.00%,87,69.60%,58,46.40%,24,19.20%,10,8.00%,47.58,30.37,11.68,151.12,36.03,82.9,75.06,0.38
28-Jun-21,SWAS,Treliske Hospital,121,100.00%,95,78.51%,75,61.98%,56,46.28%,50,41.32%,163.75,142.71,110.76,342.37,94.64,258.32,190.86,1.35
29-Jun-21,SWAS,Treliske Hospital,108,100.00%,69,63.89%,54,50.00%,34,31.48%,27,25.00%,74.36,59.39,37.93,172.45,53.63,148.45,96.53,0.69
30-Jun-21,SWAS,Treliske Hospital,117,100.00%,89,76.07%,72,61.54%,50,42.74%,41,35.04%,121.82,102.19,73.99,284.55,75.41,202.17,147.05,1.04
01-Jul-21,SWAS,Treliske Hospital,122,100.00%,87,71.31%,62,50.82%,30,24.59%,18,14.75%,68.15,50.19,29.14,246.15,46.51,117.82,94.58,0.56
02-Jul-21,SWAS,Treliske Hospital,132,100.00%,85,64.39%,45,34.09%,23,17.42%,10,7.58%,45.72,30.13,13.96,142.18,33.26,83.5,73.18,0.35
03-Jul-21,SWAS,Treliske Hospital,119,100.00%,82,68.91%,61,51.26%,40,33.61%,29,24.37%,91.74,74.12,50.34,252.63,59.17,162.48,117.36,0.77
04-Jul-21,SWAS,Treliske Hospital,114,100.00%,81,71.05%,51,44.74%,19,16.67%,8,7.02%,41.17,24.5,7.45,125.82,34.36,72.48,65.28,0.36
05-Jul-21,SWAS,Treliske Hospital,120,100.00%,93,77.50%,61,50.83%,22,18.33%,4,3.33%,44.71,26.03,7.18,128.22,35.98,72.5,71.95,0.37
06-Jul-21,SWAS,Treliske Hospital,100,100.00%,78,78.00%,64,64.00%,55,55.00%,51,51.00%,180.36,162.93,133.84,355.05,121.63,269.75,202.72,1.8
07-Jul-21,SWAS,Treliske Hospital,124,100.00%,97,78.23%,82,66.13%,55,44.35%,42,33.87%,129.9,107.31,71.8,305.8,76.31,189.1,157.71,1.05
