Date,Ambulance Trust,Hospital Name,Count of Handovers at Hospital,Handover Compliance,Coun to fHandovers Over 15 Minutes,% of Handovers Over 15 Minutes,Count of Handovers Over 30 Minutes,% of Handovers Over 30 Minutes,Count of Handovers Over 60 Minutes,% of Handovers Over 60 Minutes,Count of Handovers Over 90 Minutes,% of Handovers Over 90 Minutes,Hours lost for Handovers over 15 minutes,Hours lost for Handovers over 30 minutes,Hours lost for Handovers over 60 minutes,Longest Handover (mm.m),Mean Handover Time (mm.m),90th Centile Handover Time (mm.m),Total Handover Time (hh.h),Average Time Lost for Handovers over 15 minutes per Handover (hh.h)
26-Dec-22,YAS,Pinderfields General Hospital,121,96.80%,75,61.98%,52,42.98%,6,4.96%,5,4.13%,33.99,18.44,4.55,126.47,28.89,52.78,58.26,0.28
26-Dec-22,SWAS,Poole Hospital,52,100.00%,43,82.69%,34,65.38%,31,59.62%,25,48.08%,195.78,186.24,170.39,810.9,239.94,632.43,207.95,3.77
26-Dec-22,EEAST,Princess Alexandra Hospital,32,53.33%,31,96.88%,26,81.25%,18,56.25%,16,50.00%,70.43,63.19,52.3,470.47,146.83,401.72,78.31,2.2
26-Dec-22,WMAS,Princess Royal,48,84.21%,43,89.58%,30,62.50%,18,37.50%,14,29.17%,65.16,56.19,44.4,438,96.22,307.3,76.98,1.36
26-Dec-22,SECAmb,Princess Royal Hospital,26,96.30%,17,65.38%,6,23.08%,1,3.85%,0,0.00%,4,1.47,0.15,69.12,23.26,43.63,10.08,0.15
26-Dec-22,LAS,Princess Royal; Farnborough,48,77.42%,42,87.50%,29,60.42%,22,45.83%,20,41.67%,79.79,71,58.29,467.35,113.58,311.88,90.86,1.66
26-Dec-22,SCAS,Queen Alexandra Hospital,106,87.60%,88,83.02%,72,67.92%,55,51.89%,49,46.23%,164.22,144.25,112.54,642.28,107.13,233.2,189.27,1.55
26-Dec-22,NEAS,Queen Elizabeth Emrg Hub,33,75.00%,24,72.73%,17,51.52%,12,36.36%,12,36.36%,46.98,46.37,44.34,330.28,99.07,329.08,54.49,1.42
26-Dec-22,EEAST,Queen Elizabeth Hospital,28,65.12%,23,82.14%,21,75.00%,19,67.86%,18,64.29%,90.9,85.5,75.77,716.63,208.32,446.77,97.22,3.25
26-Dec-22,LAS,Queen Elizabeth Ii; Woolwich,75,89.29%,38,50.67%,19,25.33%,16,21.33%,14,18.67%,87.47,81.16,72.16,959.1,82.16,203.27,102.7,1.17
26-Dec-22,SECAmb,Queen Elizabeth Queen Mother Hospital,69,95.83%,53,76.81%,21,30.43%,0,0.00%,0,0.00%,11.61,2.58,0,49.77,24.36,38.08,28.01,0.17
26-Dec-22,EMAS,Queens Medical Centre Campus Hospital,155,100.00%,124,80.00%,85,54.84%,42,27.10%,29,18.71%,137.33,101.53,63.9,307.88,58.56,133.23,151.28,0.89
26-Dec-22,LAS,Queens; Romford - A&E,73,68.22%,69,94.52%,60,82.19%,42,57.53%,26,35.62%,216.25,199.84,173.76,"1,240.93",192.21,596.65,233.86,2.96
26-Dec-22,YAS,Rotherham District General Hos,54,90.00%,37,68.52%,26,48.15%,21,38.89%,17,31.48%,49.04,41.17,29.55,269.22,67.01,153.93,60.31,0.91
26-Dec-22,NWAS,Royal Albert Edward Infirmary,47,82.46%,42,89.36%,30,63.83%,15,31.91%,9,19.15%,32,22.77,11.87,192.2,55.48,127.53,43.46,0.68
26-Dec-22,SCAS,Royal Berkshire Hospital,77,76.24%,60,77.92%,37,48.05%,15,19.48%,3,3.90%,28.08,15.63,4.08,101.83,35.97,67.18,46.16,0.36
26-Dec-22,NWAS,Royal Blackburn,85,77.98%,74,87.06%,28,32.94%,4,4.71%,0,0.00%,17.64,5.34,0.4,72.72,26.96,40.55,38.19,0.21
26-Dec-22,NWAS,Royal Bolton,54,93.10%,34,62.96%,20,37.04%,11,20.37%,5,9.26%,23.7,17.16,9.48,200.95,39.81,86.3,35.83,0.44
26-Dec-22,SWAS,Royal Bournemouth Hospital,66,100.00%,57,86.36%,48,72.73%,34,51.52%,30,45.45%,119.37,106.09,85.6,937.37,122.89,285.02,135.18,1.81
26-Dec-22,EMAS,Royal Derby Hospital,119,100.00%,100,84.03%,66,55.46%,22,18.49%,5,4.20%,67.97,39.03,11.21,120,37.46,78,74.29,0.57
26-Dec-22,SWAS,Royal Devon And Exeter Wonford,76,100.00%,66,86.84%,56,73.68%,46,60.53%,39,51.32%,194.91,179.41,154.2,572.03,168.17,425.15,213.01,2.56
26-Dec-22,LAS,Royal Free,49,81.67%,37,75.51%,16,32.65%,5,10.20%,4,8.16%,16.74,10.51,6.3,206.15,34.44,61.63,28.13,0.34
26-Dec-22,SCAS,Royal Hampshire County Hospital,47,100.00%,26,55.32%,16,34.04%,1,2.13%,0,0.00%,9.77,4.73,0.44,86.27,25.53,51.55,20,0.21
26-Dec-22,NWAS,Royal Lancaster Infirmary,40,86.96%,24,60.00%,10,25.00%,4,10.00%,2,5.00%,10.37,6.07,3.06,162.07,29.2,47.23,19.47,0.26
26-Dec-22,NWAS,Royal Liverpool University,37,67.27%,35,94.59%,27,72.97%,14,37.84%,8,21.62%,29.24,21.27,11.57,211.47,62.2,121.03,38.36,0.79
26-Dec-22,LAS,Royal London (Whitechapel),36,64.29%,31,86.11%,15,41.67%,0,0.00%,0,0.00%,7.99,2.65,0,59.92,27.25,45.48,16.35,0.22
26-Dec-22,NWAS,Royal Oldham,33,58.93%,31,93.94%,23,69.70%,17,51.52%,15,45.45%,61.18,54.82,45.48,393.03,126.03,327.8,69.32,1.85
26-Dec-22,NWAS,Royal Preston,50,71.43%,43,86.00%,24,48.00%,13,26.00%,8,16.00%,29.93,21.45,12.4,241.1,50.64,115.25,42.2,0.6
26-Dec-22,WMAS,Royal Shrewsbury,40,71.43%,39,97.50%,34,85.00%,25,62.50%,21,52.50%,90.91,81.53,67.64,"1,350.00",151.36,281.23,100.91,2.27
26-Dec-22,WMAS,Royal Stoke Univ Hosp,103,74.10%,96,93.20%,81,78.64%,66,64.08%,60,58.25%,348.48,326.67,289.97,"1,005.00",217.65,536.6,373.62,3.38
26-Dec-22,SECAmb,Royal Surrey County Hospital,45,100.00%,26,57.78%,3,6.67%,0,0.00%,0,0.00%,3.61,0.35,0,43.52,18.48,29.72,13.86,0.08
26-Dec-22,SECAmb,Royal Sussex County Hospital,64,94.12%,43,67.19%,24,37.50%,8,12.50%,1,1.56%,18.13,10.12,1.56,93.57,30.9,60.9,32.96,0.28
26-Dec-22,SWAS,Royal United Hospital - Bath,64,100.00%,48,75.00%,39,60.94%,30,46.88%,27,42.19%,122.13,111.36,94.24,565.37,128.08,382.85,136.62,1.91
26-Dec-22,WMAS,Russells Hall,84,83.17%,78,92.86%,56,66.67%,39,46.43%,29,34.52%,97.63,80.46,57.35,348.45,84.6,217.68,118.45,1.16
26-Dec-22,NEAS,Rvi A&E,27,29.03%,23,85.19%,8,29.63%,0,0.00%,0,0.00%,5,3.67,0,56.2,25.1,68.18,11.29,0.19
26-Dec-22,NWAS,Salford Royal,53,76.81%,30,56.60%,6,11.32%,0,0.00%,0,0.00%,5.43,1.08,0,49.22,18.82,30.03,16.62,0.1
26-Dec-22,SWAS,Salisbury District Hospital,27,100.00%,15,55.56%,7,25.93%,1,3.70%,1,3.70%,4.53,2.1,0.6,96.1,23.39,46,10.53,0.17
26-Dec-22,WMAS,Sandwell,66,97.06%,56,84.85%,33,50.00%,17,25.76%,12,18.18%,46.02,35.63,24.03,298.6,56.27,165.95,61.9,0.7
26-Dec-22,YAS,Scarborough District General Hospital,36,81.82%,30,83.33%,25,69.44%,16,44.44%,12,33.33%,38.2,31.52,21.98,268.48,78.19,180.88,46.92,1.06
26-Dec-22,EMAS,Scunthorpe General Hospital,48,100.00%,45,93.75%,31,64.58%,25,52.08%,24,50.00%,104.48,90.57,74.2,563,132.74,321.95,106.19,2.18
26-Dec-22,NEAS,South Tyneside Hosp A&E,29,87.88%,24,82.76%,14,48.28%,2,6.90%,0,0.00%,8.48,7.32,2.15,80.93,32.14,62.92,15.54,0.29
26-Dec-22,SCAS,Southampton General Hospital,115,81.56%,68,59.13%,12,10.43%,2,1.74%,0,0.00%,10.19,2.16,0.11,63.45,18.99,29.2,36.4,0.09
26-Dec-22,EEAST,Southend University Hospital,44,83.02%,42,95.45%,34,77.27%,12,27.27%,6,13.64%,28.63,18.83,7.53,144.5,53.85,121.48,39.49,0.65
26-Dec-22,SWAS,Southmead Hospital,78,100.00%,71,91.03%,56,71.79%,31,39.74%,21,26.92%,127.1,111,89.63,564.88,112.26,337.42,145.94,1.63
26-Dec-22,NWAS,Southport District General,27,79.41%,25,92.59%,12,44.44%,2,7.41%,0,0.00%,8.08,3.44,0.36,78.37,32.76,59.8,14.74,0.3
26-Dec-22,LAS,St Georges; Tooting,56,74.67%,52,92.86%,30,53.57%,16,28.57%,14,25.00%,56.97,47.12,37.45,491.18,75.74,188.63,70.69,1.02
26-Dec-22,LAS,St Helier,44,81.48%,36,81.82%,17,38.64%,10,22.73%,6,13.64%,26.29,20.06,13.48,344,49.64,103.5,36.4,0.6
26-Dec-22,YAS,St James University Hospital,81,97.59%,38,46.91%,15,18.52%,0,0.00%,0,0.00%,8.75,2.31,0,54.22,18.51,37.75,24.99,0.11
26-Dec-22,IOW,St Mary'S Hospital,41,93.18%,10,24.39%,2,4.88%,0,0.00%,0,0.00%,1.72,0.56,0,54.77,14.68,20.77,10.03,0.04
26-Dec-22,LAS,St Marys; W2,58,89.23%,31,53.45%,11,18.97%,1,1.72%,0,0.00%,6.95,2.09,0.04,62.43,19.65,38.75,18.99,0.12
26-Dec-22,SECAmb,St Peters Hospital,78,95.12%,60,76.92%,14,17.95%,1,1.28%,0,0.00%,11.49,2.81,0.32,79.32,23.22,36.75,30.19,0.15
26-Dec-22,SECAmb,St Richards Hospital,60,93.75%,50,83.33%,25,41.67%,5,8.33%,4,6.67%,19.79,10.88,4.64,147.1,34.48,53.07,34.48,0.33
26-Dec-22,LAS,St Thomas',76,97.44%,48,63.16%,13,17.11%,1,1.32%,0,0.00%,8.94,2.17,0.06,63.82,20.62,34.87,26.11,0.12
26-Dec-22,NWAS,Stepping Hill,40,57.97%,38,95.00%,24,60.00%,7,17.50%,4,10.00%,22.35,14.22,7.88,197.68,48.24,83.63,32.16,0.56
26-Dec-22,SCAS,Stoke Mandeville Hospital,25,47.17%,21,84.00%,13,52.00%,5,20.00%,3,12.00%,12.37,8.47,4.56,159.22,43.47,56.05,18.11,0.49
26-Dec-22,NEAS,Sunderland Royal A&E,60,83.33%,43,71.67%,15,25.00%,1,1.67%,0,0.00%,9.43,6.58,0.78,61.67,23.19,59.57,23.19,0.16
26-Dec-22,NWAS,Tameside General,40,63.49%,38,95.00%,29,72.50%,17,42.50%,13,32.50%,36.85,28.23,17.53,234.03,70.17,145.73,46.78,0.92
26-Dec-22,SWAS,Torbay Hospital,53,100.00%,51,96.23%,42,79.25%,38,71.70%,35,66.04%,139.15,127.28,107.88,466.82,172.39,359.17,152.28,2.63
26-Dec-22,SWAS,Treliske Hospital,86,100.00%,74,86.05%,69,80.23%,57,66.28%,49,56.98%,186.92,168.91,136.41,609.43,144.42,326.53,207,2.17
26-Dec-22,SECAmb,Tunbridge Wells Hospital,58,92.06%,37,63.79%,10,17.24%,0,0.00%,0,0.00%,5.9,1.07,0,53.23,20.13,33.75,19.46,0.1
26-Dec-22,NEAS,Uhnd A&E,33,49.25%,29,87.88%,24,72.73%,20,60.61%,17,51.52%,50.52,50.01,48.48,262.67,106.66,376.43,58.66,1.53
26-Dec-22,WMAS,Uni Hospital Cov & War,114,93.44%,101,88.60%,59,51.75%,22,19.30%,11,9.65%,55.33,35.54,17.14,210.72,43.66,86.45,82.96,0.49
26-Dec-22,LAS,University College,43,95.56%,17,39.53%,3,6.98%,0,0.00%,0,0.00%,1.77,0.1,0,33.27,15.7,22.35,11.26,0.04
26-Dec-22,WMAS,Walsall Manor,110,95.65%,91,82.73%,56,50.91%,33,30.00%,24,21.82%,77.67,60.11,39.94,255.02,56.69,168.35,103.94,0.71
26-Dec-22,NWAS,Warrington,32,86.49%,26,81.25%,13,40.63%,8,25.00%,4,12.50%,16.97,12.18,7.33,217.95,46.24,93.12,24.66,0.53
26-Dec-22,WMAS,Warwick,41,89.13%,41,100.00%,31,75.61%,20,48.78%,15,36.59%,40.64,31.7,19.65,179.55,74.47,152.83,50.89,0.99
26-Dec-22,EEAST,Watford General Hospital,20,31.75%,20,100.00%,16,80.00%,5,25.00%,2,10.00%,12.46,8.03,3.09,157.42,52.39,84.2,17.46,0.62
26-Dec-22,NWAS,West Cumberland,24,66.67%,21,87.50%,11,45.83%,5,20.83%,1,4.17%,10.47,6.42,2.79,185.5,40.07,74.75,16.03,0.44
26-Dec-22,LAS,West Middlesex,77,97.47%,34,44.16%,12,15.58%,0,0.00%,0,0.00%,7.56,2.5,0,58.25,17.64,37.62,22.64,0.1
26-Dec-22,EEAST,West Suffolk Hospital,26,54.17%,23,88.46%,16,61.54%,10,38.46%,10,38.46%,49.67,45.03,39.29,642.4,128.25,395.73,55.58,1.91
26-Dec-22,SWAS,Weston General Hospital,23,100.00%,23,100.00%,18,78.26%,16,69.57%,14,60.87%,109.52,104.14,95.93,794.42,300.69,596.7,115.27,4.76
26-Dec-22,SCAS,Wexham Park Hospital,95,93.14%,64,67.37%,27,28.42%,3,3.16%,1,1.05%,16.39,6.44,1.26,106.92,24.46,42.98,38.73,0.17
26-Dec-22,LAS,Whipps Cross,52,61.18%,44,84.62%,33,63.46%,24,46.15%,18,34.62%,88.56,78.49,65.31,631.03,116.12,317.68,100.64,1.7
26-Dec-22,NWAS,Whiston,42,52.50%,41,97.62%,36,85.71%,28,66.67%,23,54.76%,71.37,61.9,46.18,310.42,116.85,229.6,81.79,1.7
26-Dec-22,LAS,Whittington,36,90.00%,27,75.00%,13,36.11%,3,8.33%,1,2.78%,10.32,5.2,0.9,105.67,30.3,58.67,18.18,0.29
26-Dec-22,SECAmb,William Harvey Hospital,82,93.18%,58,70.73%,19,23.17%,0,0.00%,0,0.00%,12.31,3.11,0,58.73,23.27,38.7,31.8,0.15
26-Dec-22,WMAS,Worcestershire Royal,51,60.00%,47,92.16%,38,74.51%,34,66.67%,31,60.78%,163.68,153.32,135.28,"1,150.00",207.18,600,176.1,3.21
26-Dec-22,SECAmb,Worthing Hospital,56,84.85%,36,64.29%,17,30.36%,5,8.93%,2,3.57%,13.56,7.48,2.1,116.22,28.41,59.32,26.51,0.24
26-Dec-22,NWAS,Wythenshawe,53,80.30%,40,75.47%,20,37.74%,2,3.77%,0,0.00%,12.16,4.65,0.35,78.82,27.88,47.25,24.63,0.23
26-Dec-22,SWAS,Yeovil District Hospital,41,100.00%,26,63.41%,17,41.46%,12,29.27%,12,29.27%,33.32,28.13,20.98,281.73,62.18,184.7,42.49,0.81
26-Dec-22,YAS,York District Hospital,45,68.18%,29,64.44%,26,57.78%,18,40.00%,11,24.44%,32.17,25.28,13.74,199.67,54.78,111.97,41.09,0.71
25-Dec-22,EEAST,Addenbrookes Hospital,74,94.87%,44,59.46%,10,13.51%,6,8.11%,4,5.41%,13.32,7.26,3.67,140.62,24.17,40.92,29.81,0.18
25-Dec-22,NWAS,Aintree University,43,62.32%,38,88.37%,14,32.56%,8,18.60%,4,9.30%,21.01,14.23,9.27,283.57,43.69,78.38,31.31,0.49
25-Dec-22,YAS,Airedale General Hospital,42,100.00%,16,38.10%,4,9.52%,1,2.38%,0,0.00%,3.13,0.77,0.05,62.83,14.12,28.93,9.88,0.07
25-Dec-22,WMAS,Alexandra,42,89.36%,26,61.90%,15,35.71%,9,21.43%,6,14.29%,23.88,19.01,13.11,288.2,47.93,145.5,33.55,0.57
25-Dec-22,NWAS,Arrowe Park,29,64.44%,22,75.86%,8,27.59%,0,0.00%,0,0.00%,5.03,1.47,0,56.7,24.89,45.42,12.03,0.17
25-Dec-22,LAS,Barnet,35,81.40%,29,82.86%,13,37.14%,1,2.86%,0,0.00%,8.12,2.67,0.5,89.93,27.78,46.88,16.21,0.23
25-Dec-22,EEAST,Barnet General Hospital,11,52.38%,9,81.82%,4,36.36%,0,0.00%,0,0.00%,2.19,0.39,0,39.22,24.2,36.43,4.44,0.2
25-Dec-22,YAS,Barnsley District General,71,91.03%,46,64.79%,33,46.48%,18,25.35%,14,19.72%,51.42,41.5,28.6,256.9,55.52,170.57,65.7,0.72
25-Dec-22,EEAST,Basildon & Thurrock Hospital,29,59.18%,29,100.00%,19,65.52%,8,27.59%,6,20.69%,29.09,23.33,17.72,357.68,75.19,235.47,36.34,1
25-Dec-22,EMAS,Bassetlaw District General Hospital,31,100.00%,28,90.32%,15,48.39%,3,9.68%,1,3.23%,16.03,8.06,1.82,105.7,36.05,59.37,18.63,0.52
25-Dec-22,EEAST,Bedford Hospital South Wing,44,100.00%,17,38.64%,1,2.27%,0,0.00%,0,0.00%,1.22,0.12,0,36.97,14.74,22.9,10.81,0.03
25-Dec-22,WMAS,Birmingham Childrens,13,81.25%,5,38.46%,0,0.00%,0,0.00%,0,0.00%,0.23,0,0,18.68,13.98,18.57,3.03,0.02
25-Dec-22,NWAS,Blackpool Victoria,58,78.38%,47,81.03%,27,46.55%,17,29.31%,12,20.69%,47.05,38.18,28.05,456.22,63,133.63,60.9,0.81
25-Dec-22,EMAS,Boston Pilgrim Hospital,54,100.00%,49,90.74%,29,53.70%,19,35.19%,13,24.07%,52.39,38.02,24.85,234.52,61.66,147.8,55.5,0.97
25-Dec-22,YAS,Bradford Royal Infirmary,104,99.05%,30,28.85%,10,9.62%,1,0.96%,0,0.00%,5.68,1.64,0.05,63.18,12.2,25.5,21.15,0.05
25-Dec-22,SWAS,Bristol Royal Hosp For Children,9,100.00%,6,66.67%,1,11.11%,0,0.00%,0,0.00%,0.94,0.32,0,49.15,19.33,49.15,2.9,0.1
25-Dec-22,SWAS,Bristol Royal Infirmary,64,100.00%,60,93.75%,50,78.13%,28,43.75%,22,34.38%,92.44,79.15,59.88,664.65,101.29,277.93,108.05,1.44
25-Dec-22,EEAST,Broomfield Hospital,60,86.96%,59,98.33%,53,88.33%,42,70.00%,26,43.33%,89,75.12,51.92,276.72,103.96,210.32,103.96,1.48
25-Dec-22,WMAS,Burton,45,95.74%,42,93.33%,21,46.67%,11,24.44%,3,6.67%,20.34,12.43,5.06,142,42.05,70.12,31.54,0.45
25-Dec-22,YAS,Calderdale Royal Hospital,47,90.38%,20,42.55%,5,10.64%,0,0.00%,0,0.00%,3.51,0.98,0,51.95,14.44,27.57,11.31,0.07
25-Dec-22,LAS,Charing Cross,37,92.50%,9,24.32%,1,2.70%,0,0.00%,0,0.00%,0.99,0.15,0,39.17,11.06,21.17,6.82,0.03
25-Dec-22,LAS,Chelsea & Westminster,43,95.56%,9,20.93%,0,0.00%,0,0.00%,0,0.00%,0.83,0,0,27.7,10.49,19.8,7.51,0.02
25-Dec-22,SWAS,Cheltenham General Hospital,15,100.00%,12,80.00%,3,20.00%,1,6.67%,0,0.00%,2.62,1.06,0.32,79.15,24.61,44.12,6.15,0.17
25-Dec-22,EMAS,Chesterfield Royal Hospital,71,100.00%,36,50.70%,4,5.63%,0,0.00%,0,0.00%,12.67,1.17,0,44.72,16.41,24.82,19.42,0.18
25-Dec-22,WMAS,City (Birmingham),63,95.45%,21,33.33%,2,3.17%,0,0.00%,0,0.00%,2.09,0.26,0,43,14.21,22.32,14.92,0.03
25-Dec-22,EEAST,Colchester General Hospital,85,91.40%,78,91.76%,26,30.59%,0,0.00%,0,0.00%,16.13,3.79,0,54.87,26.22,39.63,37.15,0.19
25-Dec-22,SECAmb,Conquest Hospital,53,77.94%,34,64.15%,3,5.66%,0,0.00%,0,0.00%,3.88,0.39,0,42.5,18.81,27.9,16.61,0.07
25-Dec-22,NWAS,Countess Of Chester,30,68.18%,26,86.67%,17,56.67%,10,33.33%,5,16.67%,27.38,21.76,14.41,428.63,69.11,109.12,34.56,0.91
25-Dec-22,WMAS,County Hospital (Stafford),31,100.00%,18,58.06%,0,0.00%,0,0.00%,0,0.00%,1.09,0,0,29.48,16.36,20.35,8.45,0.04
25-Dec-22,LAS,Croydon University (Mayday),61,96.83%,51,83.61%,20,32.79%,5,8.20%,3,4.92%,17.61,9.11,4.01,161.93,31.92,55.47,32.46,0.29
25-Dec-22,NWAS,Cumberland Infirmary,55,93.22%,40,72.73%,10,18.18%,0,0.00%,0,0.00%,7.42,1.27,0,46.95,22.07,34.37,20.23,0.13
25-Dec-22,SECAmb,Darent Valley Hospital,60,88.24%,36,60.00%,5,8.33%,0,0.00%,0,0.00%,4.29,0.36,0,42.83,18.22,28.02,18.22,0.07
25-Dec-22,NEAS,Darlington Memorial A&E,33,71.74%,22,66.67%,12,36.36%,9,27.27%,8,24.24%,23.71,22.92,21.97,286.53,57.01,190.08,31.36,0.72
25-Dec-22,SWAS,Derriford Hospital,83,100.00%,73,87.95%,62,74.70%,45,54.22%,39,46.99%,210.36,193.28,167.16,912.88,166.11,487.88,229.79,2.53
25-Dec-22,YAS,Doncaster Royal Infirmary,60,90.91%,42,70.00%,22,36.67%,9,15.00%,4,6.67%,19.58,12.34,4.59,113.18,32.88,80.8,32.88,0.33
25-Dec-22,SWAS,Dorset County Hospital,40,100.00%,10,25.00%,4,10.00%,3,7.50%,1,2.50%,4.84,3.21,1.44,114.38,17.05,26.73,11.36,0.12
25-Dec-22,LAS,Ealing,43,93.48%,22,51.16%,10,23.26%,1,2.33%,1,2.33%,6.89,3.37,0.83,110.07,22.13,46.73,15.86,0.16
25-Dec-22,SECAmb,East Surrey Hospital,81,93.10%,70,86.42%,31,38.27%,8,9.88%,1,1.23%,24.57,11.5,2.6,138.95,32.86,56.85,44.36,0.3
25-Dec-22,SECAmb,Eastbourne Dgh,43,91.49%,27,62.79%,12,27.91%,3,6.98%,1,2.33%,8.83,4.22,1.1,90.5,25.87,47.27,18.54,0.21
25-Dec-22,SECAmb,Epsom Hospital,33,97.06%,29,87.88%,6,18.18%,0,0.00%,0,0.00%,4.16,0.93,0,48.62,22.11,34.45,12.16,0.13
25-Dec-22,NWAS,Fairfield General,37,64.91%,19,51.35%,6,16.22%,4,10.81%,3,8.11%,13.69,11.24,8.72,254.1,34.91,88.05,21.53,0.37
25-Dec-22,SCAS,Frimley Park Hospital,24,92.31%,15,62.50%,4,16.67%,0,0.00%,0,0.00%,2.63,0.42,0,44.4,19.58,32.15,7.83,0.11
25-Dec-22,SECAmb,Frimley Park Hospital,50,94.34%,42,84.00%,5,10.00%,0,0.00%,0,0.00%,6.13,0.57,0,49.82,21.87,29.85,18.22,0.12
25-Dec-22,NWAS,Furness General,15,65.22%,8,53.33%,4,26.67%,1,6.67%,0,0.00%,2.95,1.4,0.47,88.07,24.33,46.42,6.08,0.2
25-Dec-22,WMAS,George Elliot,43,87.76%,42,97.67%,35,81.40%,17,39.53%,12,27.91%,43.26,33.24,20.81,294.82,75.35,144.02,54,1.01
25-Dec-22,EMAS,Glenfield General Hospital,36,100.00%,23,63.89%,10,27.78%,2,5.56%,1,2.78%,12.33,5.4,1.72,93.92,26,45.5,15.6,0.34
25-Dec-22,SWAS,Gloucester Royal Hospital,73,100.00%,65,89.04%,56,76.71%,38,52.05%,32,43.84%,121.98,107.11,83.45,377.75,114.44,285.87,139.24,1.67
25-Dec-22,WMAS,Good Hope,44,86.27%,39,88.64%,28,63.64%,18,40.91%,17,38.64%,79.53,71.5,60.17,479,122.74,345.05,90.01,1.81
25-Dec-22,SWAS,Great Western Hospital,57,100.00%,40,70.18%,19,33.33%,9,15.79%,6,10.53%,38.09,30.95,24.01,466.27,53.01,127.33,50.36,0.67
25-Dec-22,EMAS,Grimsby Diana Princess Of Wales,51,100.00%,24,47.06%,8,15.69%,6,11.76%,2,3.92%,16.58,9.02,4.77,168,25.58,61.65,21.74,0.33
25-Dec-22,YAS,Harrogate District Hospital,29,85.29%,9,31.03%,1,3.45%,0,0.00%,0,0.00%,1.3,0.13,0,37.97,12.17,24.33,5.88,0.04
25-Dec-22,WMAS,Heartlands,90,87.38%,80,88.89%,42,46.67%,19,21.11%,17,18.89%,65.43,50.76,36.9,329.23,58.31,156.03,87.46,0.73
25-Dec-22,WMAS,Hereford County,47,85.45%,39,82.98%,25,53.19%,22,46.81%,17,36.17%,49.2,41.57,30.22,275.38,77.17,186.9,60.45,1.05
25-Dec-22,LAS,Hillingdon,54,83.08%,41,75.93%,30,55.56%,12,22.22%,6,11.11%,31.63,23.22,12.47,255.47,49,86.55,44.1,0.59
25-Dec-22,EEAST,Hinchingbrooke Hospital,39,88.64%,24,61.54%,11,28.21%,4,10.26%,2,5.13%,12.85,8.97,5.31,321.58,33.27,63.83,21.63,0.33
25-Dec-22,LAS,Homerton,37,86.05%,9,24.32%,1,2.70%,0,0.00%,0,0.00%,1.21,0.1,0,35.7,12.39,22.42,7.64,0.03
25-Dec-22,SCAS,Horton General Hospital,22,84.62%,13,59.09%,8,36.36%,3,13.64%,2,9.09%,6.7,4.38,1.69,115.55,31.53,63.15,11.56,0.3
25-Dec-22,YAS,Huddersfield Royal Infirmary,50,98.04%,30,60.00%,13,26.00%,3,6.00%,0,0.00%,8.17,3.23,0.19,65.82,21.41,39.75,17.84,0.16
25-Dec-22,YAS,Hull Royal Infirmary,80,77.67%,59,73.75%,46,57.50%,26,32.50%,24,30.00%,80.47,67.15,49.68,463.53,73.41,180.18,97.88,1.01
25-Dec-22,EEAST,Ipswich Hospital,54,84.38%,48,88.89%,22,40.74%,10,18.52%,6,11.11%,28.58,19.86,12.62,237.85,46.47,105.42,41.82,0.53
25-Dec-22,NEAS,James Cook A&E,38,64.41%,36,94.74%,27,71.05%,17,44.74%,8,21.05%,30.72,29.33,24.89,220.62,63.05,157.63,39.93,0.81
25-Dec-22,EEAST,James Paget Hospital,51,96.23%,46,90.20%,35,68.63%,19,37.25%,15,29.41%,60.29,50.09,37.32,411.23,85.7,219.6,72.84,1.18
25-Dec-22,SCAS,John Radcliffe Hospital,74,67.89%,46,62.16%,12,16.22%,1,1.35%,0,0.00%,8.12,2.22,0.09,65.1,19.73,32.12,24.34,0.11
25-Dec-22,EMAS,Kettering General Hospital,81,100.00%,70,86.42%,38,46.91%,13,16.05%,11,13.58%,51.17,30.18,13.99,183.3,41.84,100.65,56.48,0.63
25-Dec-22,LAS,King Georges; Ilford,44,75.86%,40,90.91%,28,63.64%,9,20.45%,4,9.09%,27.97,19.2,11.02,422.23,52.64,80.2,38.6,0.64
25-Dec-22,LAS,Kings College,61,82.43%,38,62.30%,8,13.11%,0,0.00%,0,0.00%,6.89,1.82,0,53.53,19.9,33.52,20.23,0.11
25-Dec-22,EMAS,Kings Mill Hospital,93,100.00%,49,52.69%,3,3.23%,0,0.00%,0,0.00%,15.86,1.16,0,59.9,16.42,23.1,25.45,0.17
25-Dec-22,LAS,Kingston,58,95.08%,38,65.52%,11,18.97%,0,0.00%,0,0.00%,8.51,2.36,0,59.9,21.16,35.87,20.46,0.15
25-Dec-22,YAS,Leeds General Infirmary,63,94.03%,11,17.46%,0,0.00%,0,0.00%,0,0.00%,1.11,0,0,26.58,9.27,19.17,9.73,0.02
25-Dec-22,EMAS,Leicester Royal Infirmary,144,100.00%,110,76.39%,58,40.28%,12,8.33%,6,4.17%,74.14,39.02,12.14,153.5,32.43,53.35,77.82,0.51
25-Dec-22,NWAS,Leighton,24,41.38%,22,91.67%,7,29.17%,0,0.00%,0,0.00%,4.52,1.13,0,49.02,25.87,40.97,10.35,0.19
25-Dec-22,LAS,Lewisham,37,77.08%,20,54.05%,7,18.92%,5,13.51%,4,10.81%,9.35,6.24,3.63,121.25,27.34,91.47,16.86,0.25
