Date,Ambulance Trust,Hospital Name,Count of Handovers at Hospital,Handover Compliance,Coun to fHandovers Over 15 Minutes,% of Handovers Over 15 Minutes,Count of Handovers Over 30 Minutes,% of Handovers Over 30 Minutes,Count of Handovers Over 60 Minutes,% of Handovers Over 60 Minutes,Count of Handovers Over 90 Minutes,% of Handovers Over 90 Minutes,Hours lost for Handovers over 15 minutes,Hours lost for Handovers over 30 minutes,Hours lost for Handovers over 60 minutes,Longest Handover (mm.m),Mean Handover Time (mm.m),90th Centile Handover Time (mm.m),Total Handover Time (hh.h),Average Time Lost for Handovers over 15 minutes per Handover (hh.h)
04-Dec-22,SWAS,Southmead Hospital,60,100.00%,57,95.00%,46,76.67%,40,66.67%,36,60.00%,165.54,152.65,131.15,759.07,180.35,359.38,180.35,2.76
04-Dec-22,NWAS,Southport District General,25,86.21%,17,68.00%,5,20.00%,1,4.00%,0,0.00%,3.67,1.25,0.47,88.17,22.65,36.57,9.44,0.15
04-Dec-22,LAS,St Georges; Tooting,56,77.78%,44,78.57%,19,33.93%,11,19.64%,7,12.50%,30.5,23.53,16.84,323.48,46.74,133.75,43.63,0.54
04-Dec-22,LAS,St Helier,45,97.83%,35,77.78%,12,26.67%,6,13.33%,2,4.44%,15.25,9.42,4.77,239.23,34.87,72.72,26.15,0.34
04-Dec-22,YAS,St James University Hospital,62,68.89%,29,46.77%,7,11.29%,0,0.00%,0,0.00%,5.21,0.97,0,44.48,16.77,30.87,17.33,0.08
04-Dec-22,IOW,St Mary'S Hospital,49,98.00%,18,36.73%,3,6.12%,0,0.00%,0,0.00%,1.95,0.25,0,38.05,14.38,22.25,11.74,0.04
04-Dec-22,LAS,St Marys; W2,53,85.48%,26,49.06%,8,15.09%,0,0.00%,0,0.00%,5.48,1.69,0,55.32,18.87,36.8,16.67,0.1
04-Dec-22,SECAmb,St Peters Hospital,83,95.40%,58,69.88%,7,8.43%,0,0.00%,0,0.00%,8.3,0.45,0,37.55,20.09,29.75,27.79,0.1
04-Dec-22,SECAmb,St Richards Hospital,58,98.31%,26,44.83%,6,10.34%,2,3.45%,0,0.00%,5.4,1.73,0.41,75.87,18.15,29.45,17.55,0.09
04-Dec-22,LAS,St Thomas',74,87.06%,41,55.41%,5,6.76%,0,0.00%,0,0.00%,4.88,1.24,0,51.8,17.44,23.45,21.51,0.07
04-Dec-22,NWAS,Stepping Hill,26,56.52%,21,80.77%,6,23.08%,0,0.00%,0,0.00%,4.27,0.93,0,46.28,24.31,43.9,10.54,0.16
04-Dec-22,SCAS,Stoke Mandeville Hospital,46,86.79%,29,63.04%,8,17.39%,3,6.52%,1,2.17%,7.87,4.04,1.69,137.83,24.11,39.17,18.48,0.17
04-Dec-22,NEAS,Sunderland Royal A&E,70,82.35%,55,78.57%,25,35.71%,12,17.14%,6,8.57%,25.37,22.04,17.13,142.87,36.22,93,42.26,0.36
04-Dec-22,NWAS,Tameside General,44,62.86%,38,86.36%,21,47.73%,7,15.91%,2,4.55%,16.65,9.16,2.45,127.07,37.09,65.72,27.2,0.38
04-Dec-22,SWAS,Torbay Hospital,62,100.00%,43,69.35%,24,38.71%,12,19.35%,6,9.68%,25.13,17.28,9.18,220.65,37.4,87.73,38.64,0.41
04-Dec-22,SWAS,Treliske Hospital,88,100.00%,72,81.82%,59,67.05%,43,48.86%,35,39.77%,233.79,217.15,193.15,686.52,172.6,528.85,253.15,2.66
04-Dec-22,SECAmb,Tunbridge Wells Hospital,84,96.55%,52,61.90%,20,23.81%,4,4.76%,0,0.00%,14.23,6.44,1.23,89.12,23.55,45.75,32.97,0.17
04-Dec-22,NEAS,Uhnd A&E,48,84.21%,37,77.08%,25,52.08%,15,31.25%,9,18.75%,34.6,33.39,29.2,219.53,56.94,217.72,45.56,0.72
04-Dec-22,WMAS,Uni Hospital Cov & War,131,94.24%,99,75.57%,22,16.79%,0,0.00%,0,0.00%,16.39,2.35,0,52.58,21.53,33.73,47,0.13
04-Dec-22,LAS,University College,36,100.00%,15,41.67%,3,8.33%,0,0.00%,0,0.00%,2.09,0.19,0,39.1,16.45,26.55,9.87,0.06
04-Dec-22,WMAS,Walsall Manor,94,97.92%,43,45.74%,6,6.38%,0,0.00%,0,0.00%,5.36,0.66,0,46.25,16.62,25.65,26.04,0.06
04-Dec-22,NWAS,Warrington,40,80.00%,33,82.50%,19,47.50%,7,17.50%,4,10.00%,18.9,12.27,6.82,213.53,42.86,80.82,28.57,0.47
04-Dec-22,WMAS,Warwick,45,93.75%,44,97.78%,27,60.00%,17,37.78%,9,20.00%,31.12,22.13,11.97,170.92,56.48,120.78,42.36,0.69
04-Dec-22,EEAST,Watford General Hospital,51,70.83%,49,96.08%,26,50.98%,4,7.84%,1,1.96%,16.11,6.84,1.9,125.45,33.9,49.67,28.81,0.32
04-Dec-22,NWAS,West Cumberland,19,76.00%,13,68.42%,1,5.26%,0,0.00%,0,0.00%,1.59,0.01,0,30.33,18.48,28.52,5.85,0.08
04-Dec-22,LAS,West Middlesex,62,98.41%,19,30.65%,2,3.23%,0,0.00%,0,0.00%,2.34,0.26,0,38.68,13.14,24.42,13.58,0.04
04-Dec-22,EEAST,West Suffolk Hospital,49,90.74%,34,69.39%,6,12.24%,0,0.00%,0,0.00%,4.84,0.54,0,39.53,20.05,33.55,16.37,0.1
04-Dec-22,SWAS,Weston General Hospital,18,100.00%,17,94.44%,15,83.33%,13,72.22%,12,66.67%,86.86,82.79,76.17,831.95,303.96,728.67,91.19,4.83
04-Dec-22,SCAS,Wexham Park Hospital,82,95.35%,33,40.24%,3,3.66%,0,0.00%,0,0.00%,3.79,0.43,0,45.27,15.62,23.78,21.35,0.05
04-Dec-22,LAS,Whipps Cross,32,54.24%,29,90.63%,17,53.13%,9,28.13%,8,25.00%,59.1,53.46,47.56,557.72,125.07,489.37,66.7,1.85
04-Dec-22,NWAS,Whiston,34,47.22%,29,85.29%,15,44.12%,4,11.76%,1,2.94%,10.63,5.36,1.54,98.28,33.22,63.82,18.82,0.31
04-Dec-22,LAS,Whittington,52,94.55%,33,63.46%,6,11.54%,0,0.00%,0,0.00%,4.41,0.87,0,49.28,18.45,30.12,15.99,0.08
04-Dec-22,SECAmb,William Harvey Hospital,73,93.59%,42,57.53%,5,6.85%,0,0.00%,0,0.00%,5.33,0.61,0,43.97,17.63,26.53,21.45,0.07
04-Dec-22,WMAS,Worcestershire Royal,79,79.00%,60,75.95%,35,44.30%,17,21.52%,13,16.46%,43.07,31.49,18.77,211.25,46.89,129.12,61.74,0.55
04-Dec-22,SECAmb,Worthing Hospital,58,95.08%,20,34.48%,1,1.72%,0,0.00%,0,0.00%,1.36,0,0,30.13,13.69,19.92,13.23,0.02
04-Dec-22,NWAS,Wythenshawe,60,89.55%,39,65.00%,22,36.67%,6,10.00%,1,1.67%,15.59,8.17,1.52,96.38,29.3,58.27,29.3,0.26
04-Dec-22,SWAS,Yeovil District Hospital,32,100.00%,12,37.50%,3,9.38%,0,0.00%,0,0.00%,2.67,1.04,0,53.75,16.72,22.58,8.92,0.08
04-Dec-22,YAS,York District Hospital,21,31.82%,13,61.90%,11,52.38%,5,23.81%,4,19.05%,13.47,10.34,5.68,179.38,51.65,139.95,18.08,0.64
05-Dec-22,EEAST,Addenbrookes Hospital,76,90.48%,57,75.00%,26,34.21%,7,9.21%,1,1.32%,20.77,10.94,2.99,161.83,30.24,57.97,38.3,0.27
05-Dec-22,NWAS,Aintree University,50,80.65%,45,90.00%,29,58.00%,14,28.00%,11,22.00%,41.75,32.83,22.98,289.83,64.71,171.2,53.92,0.84
05-Dec-22,YAS,Airedale General Hospital,25,69.44%,12,48.00%,6,24.00%,1,4.00%,0,0.00%,4.72,2.41,0.16,69.5,23.39,54.83,9.75,0.19
05-Dec-22,WMAS,Alexandra,53,96.36%,34,64.15%,11,20.75%,2,3.77%,0,0.00%,8.63,3.73,0.42,82.78,23.47,50.27,20.73,0.16
05-Dec-22,NWAS,Arrowe Park,36,58.06%,31,86.11%,21,58.33%,14,38.89%,11,30.56%,28.01,21.63,13.18,212.87,60.61,127.58,36.36,0.78
05-Dec-22,LAS,Barnet,42,82.35%,39,92.86%,22,52.38%,18,42.86%,15,35.71%,42.08,34.09,23.94,207.4,74.54,186.62,52.18,1
05-Dec-22,EEAST,Barnet General Hospital,11,64.71%,10,90.91%,7,63.64%,3,27.27%,3,27.27%,9.5,7.44,5.59,222.5,66.65,156.95,12.22,0.86
05-Dec-22,YAS,Barnsley District General,65,84.42%,49,75.38%,33,50.77%,20,30.77%,15,23.08%,43.63,33.5,20.78,177.65,53.99,136.25,58.49,0.67
05-Dec-22,EEAST,Basildon & Thurrock Hospital,55,84.62%,49,89.09%,30,54.55%,16,29.09%,10,18.18%,36.83,26.91,16,244.7,54.85,137.25,50.28,0.67
05-Dec-22,EMAS,Bassetlaw District General Hospital,27,100.00%,22,81.48%,8,29.63%,0,0.00%,0,0.00%,8.61,2.2,0,54.68,25.56,36.35,11.5,0.32
05-Dec-22,EEAST,Bedford Hospital South Wing,60,95.24%,39,65.00%,7,11.67%,0,0.00%,0,0.00%,5.68,1.07,0,53.82,19.85,30.22,19.85,0.09
05-Dec-22,WMAS,Birmingham Childrens,17,89.47%,4,23.53%,1,5.88%,1,5.88%,0,0.00%,1.51,0.75,0.25,75,16.73,27.63,4.74,0.09
05-Dec-22,NWAS,Blackpool Victoria,77,92.77%,61,79.22%,33,42.86%,12,15.58%,4,5.19%,26.07,14.8,5.72,204.38,34.42,75.32,44.18,0.34
05-Dec-22,EMAS,Boston Pilgrim Hospital,48,100.00%,46,95.83%,17,35.42%,7,14.58%,3,6.25%,28.49,14.67,7.74,178.9,38.47,76.47,30.78,0.59
05-Dec-22,YAS,Bradford Royal Infirmary,98,79.03%,39,39.80%,13,13.27%,9,9.18%,5,5.10%,20.91,14.67,9.65,226.52,23.82,40.07,38.9,0.21
05-Dec-22,SWAS,Bristol Royal Hosp For Children,19,100.00%,13,68.42%,6,31.58%,0,0.00%,0,0.00%,3.41,1.18,0,48.43,23.36,46.62,7.4,0.18
05-Dec-22,SWAS,Bristol Royal Infirmary,61,100.00%,55,90.16%,48,78.69%,39,63.93%,35,57.38%,140.02,127.22,106,685.2,151.73,312.47,154.26,2.3
05-Dec-22,EEAST,Broomfield Hospital,75,88.24%,68,90.67%,50,66.67%,29,38.67%,15,20.00%,54.05,39.41,20.13,174.75,57.91,117.83,72.39,0.72
05-Dec-22,WMAS,Burton,39,90.70%,35,89.74%,18,46.15%,7,17.95%,6,15.38%,21.88,15.65,9.81,204.1,48.54,137.98,31.55,0.56
05-Dec-22,YAS,Calderdale Royal Hospital,35,68.63%,19,54.29%,6,17.14%,2,5.71%,1,2.86%,6.23,3.04,1.52,137.2,22.72,36.55,13.25,0.18
05-Dec-22,LAS,Charing Cross,34,94.44%,12,35.29%,0,0.00%,0,0.00%,0,0.00%,0.54,0,0,22.57,12.4,18.93,7.03,0.02
05-Dec-22,LAS,Chelsea & Westminster,40,95.24%,17,42.50%,0,0.00%,0,0.00%,0,0.00%,1.3,0,0,27.43,14.56,23.07,9.71,0.03
05-Dec-22,SWAS,Cheltenham General Hospital,18,100.00%,15,83.33%,8,44.44%,2,11.11%,1,5.56%,5.79,2.83,0.59,92.53,33.43,62.58,10.03,0.32
05-Dec-22,EMAS,Chesterfield Royal Hospital,76,100.00%,52,68.42%,12,15.79%,0,0.00%,0,0.00%,23.88,7.25,0,57.63,20.62,33.18,26.11,0.31
05-Dec-22,WMAS,City (Birmingham),67,91.78%,36,53.73%,14,20.90%,7,10.45%,7,10.45%,21.42,16.1,11.31,215.8,32.26,71.45,36.02,0.32
05-Dec-22,EEAST,Colchester General Hospital,72,77.42%,57,79.17%,28,38.89%,16,22.22%,9,12.50%,33.41,24.45,14.1,219.52,42.31,93.45,50.77,0.46
05-Dec-22,SECAmb,Conquest Hospital,60,92.31%,29,48.33%,10,16.67%,0,0.00%,0,0.00%,4.87,1.32,0,51.12,18.26,34,18.26,0.08
05-Dec-22,NWAS,Countess Of Chester,27,87.10%,26,96.30%,23,85.19%,16,59.26%,11,40.74%,35.78,29.48,20.43,316.08,94.36,205.8,42.46,1.33
05-Dec-22,WMAS,County Hospital (Stafford),37,100.00%,26,70.27%,11,29.73%,1,2.70%,0,0.00%,6.99,3.21,0.06,63.73,25.83,50.55,15.93,0.19
05-Dec-22,LAS,Croydon University (Mayday),68,93.15%,59,86.76%,18,26.47%,4,5.88%,0,0.00%,14.31,4.87,0.81,87.92,26.89,41.52,30.47,0.21
05-Dec-22,NWAS,Cumberland Infirmary,50,87.72%,36,72.00%,21,42.00%,10,20.00%,3,6.00%,20.36,13.62,5.85,210.37,38.31,76,31.93,0.41
05-Dec-22,SECAmb,Darent Valley Hospital,59,81.94%,43,72.88%,5,8.47%,0,0.00%,0,0.00%,5.4,1,0,58.68,19.72,28.07,19.39,0.09
05-Dec-22,NEAS,Darlington Memorial A&E,26,46.43%,22,84.62%,12,46.15%,8,30.77%,6,23.08%,20.74,19.64,17.91,274.7,62.41,382.53,27.04,0.8
05-Dec-22,SWAS,Derriford Hospital,74,100.00%,60,81.08%,50,67.57%,36,48.65%,33,44.59%,244.57,230.91,209.25,"1,095.42",211.82,557.82,261.24,3.3
05-Dec-22,YAS,Doncaster Royal Infirmary,66,85.71%,44,66.67%,19,28.79%,6,9.09%,2,3.03%,15.29,8.14,2.47,110.13,27.34,58.38,30.07,0.23
05-Dec-22,SWAS,Dorset County Hospital,47,100.00%,33,70.21%,28,59.57%,18,38.30%,10,21.28%,45.13,37.81,26.34,355.85,69.88,179.35,54.74,0.96
05-Dec-22,LAS,Ealing,49,92.45%,32,65.31%,20,40.82%,11,22.45%,3,6.12%,21.56,15.41,7.19,215.67,39.52,82.7,32.27,0.44
05-Dec-22,SECAmb,East Surrey Hospital,77,93.90%,52,67.53%,15,19.48%,0,0.00%,0,0.00%,10,2.31,0,58,21.77,36.45,27.94,0.13
05-Dec-22,SECAmb,Eastbourne Dgh,51,92.73%,31,60.78%,16,31.37%,7,13.73%,3,5.88%,15.14,9.53,3.47,110.57,30.75,72.47,26.14,0.3
05-Dec-22,SECAmb,Epsom Hospital,30,85.71%,24,80.00%,7,23.33%,4,13.33%,1,3.33%,7.08,3.6,0.73,91.72,28.89,63.13,14.44,0.24
05-Dec-22,NWAS,Fairfield General,28,50.00%,22,78.57%,16,57.14%,13,46.43%,11,39.29%,48.17,43.51,35.99,413.17,117.34,313.58,54.76,1.72
05-Dec-22,SCAS,Frimley Park Hospital,24,100.00%,18,75.00%,1,4.17%,0,0.00%,0,0.00%,2.24,0.15,0,39.07,19.86,27.62,7.94,0.09
05-Dec-22,SECAmb,Frimley Park Hospital,61,93.85%,50,81.97%,8,13.11%,0,0.00%,0,0.00%,8.35,1.78,0,52.57,22.73,35.17,23.11,0.14
05-Dec-22,NWAS,Furness General,20,74.07%,9,45.00%,2,10.00%,0,0.00%,0,0.00%,1.61,0.74,0,55.22,17.61,21.78,5.87,0.08
05-Dec-22,WMAS,George Elliot,38,92.68%,29,76.32%,14,36.84%,3,7.89%,0,0.00%,9.77,4.95,0.71,77.87,29.76,57.83,18.85,0.26
05-Dec-22,EMAS,Glenfield General Hospital,24,100.00%,8,33.33%,2,8.33%,1,4.17%,1,4.17%,4.13,1.71,0.68,92.07,15.61,28.12,6.24,0.17
05-Dec-22,SWAS,Gloucester Royal Hospital,85,100.00%,68,80.00%,50,58.82%,33,38.82%,26,30.59%,79.92,64.87,44.75,489.87,70.38,163.12,99.71,0.94
05-Dec-22,WMAS,Good Hope,66,97.06%,57,86.36%,27,40.91%,14,21.21%,11,16.67%,40.1,30.36,20.84,294.75,50.87,133.05,55.95,0.61
05-Dec-22,SWAS,Great Western Hospital,44,100.00%,29,65.91%,25,56.82%,19,43.18%,18,40.91%,128.17,121.39,110.34,"1,443.90",187.49,557.03,137.49,2.91
05-Dec-22,EMAS,Grimsby Diana Princess Of Wales,58,100.00%,52,89.66%,41,70.69%,35,60.34%,31,53.45%,149.04,137.06,116.74,585,162.04,430.27,156.64,2.57
05-Dec-22,YAS,Harrogate District Hospital,18,46.15%,15,83.33%,10,55.56%,3,16.67%,2,11.11%,7.89,4.8,2.24,160.55,40,70.22,12,0.44
05-Dec-22,WMAS,Heartlands,116,94.31%,99,85.34%,47,40.52%,25,21.55%,19,16.38%,61.55,43.71,27.11,219.32,46.27,123.23,89.45,0.53
05-Dec-22,WMAS,Hereford County,43,84.31%,23,53.49%,3,6.98%,1,2.33%,0,0.00%,3.87,1.37,0.35,80.73,18.76,28.8,13.44,0.09
05-Dec-22,LAS,Hillingdon,61,79.22%,32,52.46%,9,14.75%,0,0.00%,0,0.00%,6.97,2,0,56.1,18.67,32.2,18.98,0.11
05-Dec-22,EEAST,Hinchingbrooke Hospital,36,87.80%,26,72.22%,14,38.89%,6,16.67%,5,13.89%,14.9,10.48,6.57,171.6,38.82,125.77,23.29,0.41
05-Dec-22,LAS,Homerton,55,91.67%,34,61.82%,18,32.73%,4,7.27%,2,3.64%,12.14,6.29,1.57,111.3,26.61,52.08,24.39,0.22
05-Dec-22,SCAS,Horton General Hospital,23,88.46%,8,34.78%,0,0.00%,0,0.00%,0,0.00%,0.56,0,0,23.83,13.59,22.05,5.21,0.02
05-Dec-22,YAS,Huddersfield Royal Infirmary,44,67.69%,29,65.91%,16,36.36%,9,20.45%,3,6.82%,14.04,8.85,3.09,105.57,31.61,74.73,23.18,0.32
05-Dec-22,YAS,Hull Royal Infirmary,44,48.35%,33,75.00%,25,56.82%,19,43.18%,14,31.82%,54.83,47.95,36.97,304.32,88.01,233.63,64.54,1.25
05-Dec-22,EEAST,Ipswich Hospital,45,93.75%,35,77.78%,8,17.78%,1,2.22%,0,0.00%,6.07,1.65,0.06,63.57,22.08,38.8,16.56,0.13
05-Dec-22,NEAS,James Cook A&E,32,68.09%,31,96.88%,21,65.63%,11,34.38%,9,28.13%,24.69,23.39,18.4,164.45,61.19,120.83,32.63,0.77
05-Dec-22,EEAST,James Paget Hospital,55,90.16%,45,81.82%,37,67.27%,28,50.91%,19,34.55%,71.22,61.33,44.86,408.82,92.31,222.08,84.62,1.29
05-Dec-22,SCAS,John Radcliffe Hospital,106,74.65%,61,57.55%,14,13.21%,6,5.66%,1,0.94%,14.97,6.45,2.19,105.83,21.8,28.62,38.51,0.14
05-Dec-22,EMAS,Kettering General Hospital,82,100.00%,74,90.24%,29,35.37%,5,6.10%,3,3.66%,39.89,17.92,4.73,142.17,32.03,51.52,43.78,0.49
05-Dec-22,LAS,King Georges; Ilford,28,75.68%,28,100.00%,22,78.57%,10,35.71%,4,14.29%,20.82,14.7,6.14,156.55,59.62,122,27.82,0.74
05-Dec-22,LAS,Kings College,76,85.39%,48,63.16%,24,31.58%,9,11.84%,4,5.26%,20.85,11.9,5.64,198.12,29.95,67.23,37.94,0.27
05-Dec-22,EMAS,Kings Mill Hospital,118,100.00%,89,75.42%,30,25.42%,8,6.78%,4,3.39%,43.08,16.89,4.18,109.38,26.81,44.28,52.73,0.37
05-Dec-22,LAS,Kingston,64,88.89%,54,84.38%,42,65.63%,27,42.19%,20,31.25%,57.75,46,30.12,263.62,68.45,155.52,73.01,0.9
05-Dec-22,YAS,Leeds General Infirmary,49,61.25%,16,32.65%,3,6.12%,0,0.00%,0,0.00%,2.3,0.32,0,42.35,13.63,24.68,11.13,0.05
05-Dec-22,EMAS,Leicester Royal Infirmary,154,100.00%,121,78.57%,87,56.49%,63,40.91%,43,27.92%,192.79,156.59,113.33,383.2,78.85,223.9,202.38,1.25
05-Dec-22,NWAS,Leighton,28,50.91%,23,82.14%,16,57.14%,2,7.14%,0,0.00%,8.47,3.56,0.44,84.05,32.63,59.62,15.23,0.3
05-Dec-22,LAS,Lewisham,56,83.58%,39,69.64%,23,41.07%,7,12.50%,5,8.93%,23.55,16.2,9.48,291.88,38.31,76.28,35.76,0.42
05-Dec-22,EMAS,Lincoln County Hospital,79,100.00%,76,96.20%,51,64.56%,36,45.57%,33,41.77%,142.17,120.99,95.01,463,108.9,286.2,143.38,1.8
05-Dec-22,EEAST,Lister Hospital,34,51.52%,34,100.00%,28,82.35%,17,50.00%,15,44.12%,73.56,65.49,55.04,618.55,144.81,281.38,82.06,2.16
05-Dec-22,EEAST,Luton And Dunstable Hospital,50,60.24%,37,74.00%,15,30.00%,9,18.00%,6,12.00%,21.12,15.46,9.4,194.98,39.08,96.38,32.57,0.42
05-Dec-22,NWAS,Macclesfield General,16,45.71%,16,100.00%,14,87.50%,8,50.00%,3,18.75%,13.37,9.65,3.8,125.15,65.14,116.57,17.37,0.84
05-Dec-22,SECAmb,Maidstone Hospital,56,100.00%,36,64.29%,20,35.71%,7,12.50%,0,0.00%,13.79,7.28,1.18,85.62,28.31,62.37,26.42,0.25
05-Dec-22,NWAS,Manchester Royal Infirmary,52,72.22%,39,75.00%,17,32.69%,6,11.54%,2,3.85%,12.94,6.3,1.72,102.85,29.21,61.95,25.31,0.25
05-Dec-22,SECAmb,Medway Maritime Hospital,102,96.23%,25,24.51%,0,0.00%,0,0.00%,0,0.00%,2.08,0,0,28.85,12.35,20.05,20.99,0.02
05-Dec-22,SCAS,Milton Keynes General Hospital,41,66.13%,38,92.68%,11,26.83%,3,7.32%,1,2.44%,10.54,4.43,1.3,108.18,30.12,43.48,20.58,0.26
05-Dec-22,SWAS,Musgrove Park Hospital,76,100.00%,54,71.05%,36,47.37%,21,27.63%,12,15.79%,43.12,31.81,17.18,229.65,47.06,116.93,59.61,0.57
05-Dec-22,WMAS,New Cross,103,89.57%,77,74.76%,28,27.18%,13,12.62%,5,4.85%,26.43,15.44,6.78,153,29.5,63.77,50.65,0.26
05-Dec-22,WMAS,New Queen Elizabeth Hosp,113,84.96%,93,82.30%,42,37.17%,18,15.93%,15,13.27%,58.68,41.39,27.82,265.05,45.7,106.85,86.07,0.52
05-Dec-22,LAS,Newham,38,69.09%,28,73.68%,23,60.53%,12,31.58%,9,23.68%,32.14,25.67,17.43,290.98,63.3,198.83,40.09,0.85
05-Dec-22,EEAST,Norfolk & Norwich University Hospital,91,77.78%,68,74.73%,51,56.04%,37,40.66%,32,35.16%,119.79,105.45,84.74,356.63,92.75,270.4,140.67,1.32
05-Dec-22,SWAS,North Devon District Hospital,43,100.00%,35,81.40%,24,55.81%,9,20.93%,3,6.98%,19.34,12.02,4.38,135.02,41.03,80.65,29.4,0.45
05-Dec-22,SCAS,North Hants Hospital,53,88.33%,29,54.72%,10,18.87%,2,3.77%,1,1.89%,6.91,2.67,0.98,98.85,21.01,35.13,18.56,0.13
05-Dec-22,NWAS,North Manchester General,36,76.60%,24,66.67%,14,38.89%,6,16.67%,4,11.11%,15.25,10.74,5.43,194.32,39.02,92.52,23.41,0.42
05-Dec-22,LAS,North Middlesex,44,64.71%,41,93.18%,36,81.82%,23,52.27%,17,38.64%,59.77,49.92,34.88,398.83,96.03,175.47,70.42,1.36
05-Dec-22,NEAS,North Tees Hospital A&E,41,58.57%,29,70.73%,10,24.39%,1,2.44%,0,0.00%,6.99,5.33,1.15,83.8,23.84,62.62,16.29,0.17
05-Dec-22,EMAS,Northampton General Hospital,90,100.00%,51,56.67%,14,15.56%,3,3.33%,1,1.11%,21.54,6.02,1.2,91.55,20.25,33.23,30.37,0.24
05-Dec-22,YAS,Northern General Hospital,65,65.00%,62,95.38%,56,86.15%,24,36.92%,6,9.23%,44.8,30.31,10.22,235.33,56.08,85.52,60.75,0.69
05-Dec-22,LAS,Northwick Park,105,87.50%,64,60.95%,38,36.19%,24,22.86%,15,14.29%,45.06,32.64,17.41,197.42,38.88,98.02,68.05,0.43
05-Dec-22,EMAS,Nottingham City Hospital Campus,15,100.00%,11,73.33%,4,26.67%,1,6.67%,1,6.67%,5.11,2.4,0.95,97.62,27.64,38.32,6.91,0.34
05-Dec-22,NEAS,Nsec A&E,67,85.90%,35,52.24%,4,5.97%,0,0.00%,0,0.00%,4.11,1.5,0,51.27,17.09,45.28,19.08,0.06
05-Dec-22,EEAST,Peterborough City Hospital,49,84.48%,47,95.92%,23,46.94%,8,16.33%,8,16.33%,23.92,15.5,8.44,159.7,44,105.75,35.94,0.49
05-Dec-22,EMAS,Peterborough City Hospital,19,100.00%,19,100.00%,11,57.89%,4,21.05%,3,15.79%,18.7,11.51,5.21,172.15,50.27,131.55,15.92,0.98
05-Dec-22,YAS,Pinderfields General Hospital,102,84.30%,67,65.69%,36,35.29%,3,2.94%,2,1.96%,21.43,8.64,1.4,100.97,25.3,48.87,43.01,0.21
05-Dec-22,SWAS,Poole Hospital,61,100.00%,47,77.05%,29,47.54%,21,34.43%,17,27.87%,77.32,68.29,55.57,474.72,90.16,320.48,91.67,1.27
05-Dec-22,EEAST,Princess Alexandra Hospital,29,59.18%,25,86.21%,17,58.62%,14,48.28%,10,34.48%,41,35.75,27.95,362.88,99.33,296.33,48.01,1.41
05-Dec-22,WMAS,Princess Royal,42,65.63%,40,95.24%,34,80.95%,27,64.29%,26,61.90%,101.25,91.8,76.13,491,159.56,370.65,111.69,2.41
05-Dec-22,SECAmb,Princess Royal Hospital,19,95.00%,11,57.89%,3,15.79%,0,0.00%,0,0.00%,3.08,1.09,0,55.77,23.05,49.37,7.3,0.16
05-Dec-22,LAS,Princess Royal; Farnborough,40,53.33%,25,62.50%,16,40.00%,14,35.00%,13,32.50%,62.29,57.47,50.07,541.75,106.72,331.27,71.15,1.56
05-Dec-22,SCAS,Queen Alexandra Hospital,128,87.07%,81,63.28%,44,34.38%,29,22.66%,23,17.97%,81.42,67.83,49.62,242.25,51.55,178.85,109.98,0.64
05-Dec-22,NEAS,Queen Elizabeth Emrg Hub,31,68.89%,18,58.06%,6,19.35%,5,16.13%,3,9.68%,7.66,6.85,6.53,130.38,27.64,113.9,14.28,0.25
05-Dec-22,EEAST,Queen Elizabeth Hospital,48,78.69%,39,81.25%,35,72.92%,27,56.25%,23,47.92%,86.75,77.61,61.66,366.18,122.68,266.95,98.14,1.81
05-Dec-22,LAS,Queen Elizabeth Ii; Woolwich,61,82.43%,22,36.07%,11,18.03%,7,11.48%,6,9.84%,26.23,22.67,18.64,445.67,35.68,78.1,36.28,0.43
05-Dec-22,SECAmb,Queen Elizabeth Queen Mother Hospital,82,96.47%,67,81.71%,45,54.88%,11,13.41%,4,4.88%,31.57,17.21,4.99,124.18,37.36,63.63,51.06,0.39
05-Dec-22,EMAS,Queens Medical Centre Campus Hospital,147,100.00%,82,55.78%,37,25.17%,13,8.84%,2,1.36%,46.51,22.15,6.73,102.28,24.15,51.82,59.16,0.32
05-Dec-22,LAS,Queens; Romford - A&E,67,58.26%,62,92.54%,48,71.64%,30,44.78%,17,25.37%,77.04,63.34,43.2,741.68,83.01,141.77,92.69,1.15
05-Dec-22,YAS,Rotherham District General Hos,71,85.54%,57,80.28%,42,59.15%,27,38.03%,21,29.58%,72.73,60.48,43.59,307.75,75.57,195.85,89.42,1.02
05-Dec-22,NWAS,Royal Albert Edward Infirmary,49,80.33%,42,85.71%,30,61.22%,20,40.82%,11,22.45%,42.5,33.6,21.11,313.17,66.7,150.42,54.47,0.87
05-Dec-22,SCAS,Royal Berkshire Hospital,91,78.45%,56,61.54%,11,12.09%,3,3.30%,2,2.20%,12.37,5.31,1.82,123.8,21.27,28.87,32.26,0.14
05-Dec-22,NWAS,Royal Blackburn,81,75.00%,69,85.19%,21,25.93%,2,2.47%,0,0.00%,14.95,4.2,0.28,74.57,25.67,42.33,34.65,0.18
05-Dec-22,NWAS,Royal Bolton,53,84.13%,45,84.91%,21,39.62%,7,13.21%,4,7.55%,20.39,12.81,5.94,183.93,37.58,68.43,33.19,0.38
